epoch,val_accuracy,val_loss,val_auc,val_micro,val_macro,val_cce,val_mse
60,0.5223333333333333,0.0571083082084326,0.7731072306632996,0.5223333239555359,0.11829881370067596,1.4695821772230433,0.0571083082084326
61,0.523,0.05698603399573488,0.7743412256240845,0.5230000019073486,0.11893557012081146,1.4663680322626804,0.05698603399573488
62,0.524,0.05686715494920599,0.7755011320114136,0.5239999890327454,0.12027245759963989,1.4632250298845006,0.05686715494920599
63,0.5246666666666666,0.056751482822793596,0.7766842842102051,0.5246666669845581,0.12123310565948486,1.4601486908628585,0.056751482822793596
64,0.5253333333333333,0.05663919750046223,0.7777696251869202,0.5253333449363708,0.12214815616607666,1.457144926203058,0.05663919750046223
65,0.5273333333333333,0.05652971486461923,0.778864860534668,0.5273333191871643,0.125653937458992,1.4541992253445564,0.05652971486461923
66,0.528,0.05642298244415445,0.7799474000930786,0.527999997138977,0.12649370729923248,1.4513121475564672,0.05642298244415445
67,0.5286666666666666,0.05631909238055666,0.7810240387916565,0.5286666750907898,0.12736152112483978,1.4484847872815234,0.05631909238055666
68,0.5296666666666666,0.056217656609542824,0.7820461392402649,0.5296666622161865,0.12899330258369446,1.4457114262783781,0.056217656609542824
69,0.5313333333333333,0.05611845141554132,0.7830705046653748,0.531333327293396,0.13134385645389557,1.442986398301226,0.05611845141554132
70,0.532,0.056021777358143884,0.7840176820755005,0.5320000052452087,0.13216690719127655,1.4403162738110156,0.056021777358143884
71,0.5333333333333333,0.05592719663647895,0.7850009202957153,0.5333333611488342,0.13374853134155273,1.4376918204287266,0.05592719663647895
72,0.5356666666666666,0.05583446920710675,0.7859744429588318,0.5356666445732117,0.13653409481048584,1.435106968626063,0.05583446920710675
73,0.5356666666666666,0.05574375902243117,0.7869120836257935,0.5356666445732117,0.13625700771808624,1.4325659173600218,0.05574375902243117
74,0.5373333333333333,0.055654840385343164,0.7878028154373169,0.5373333096504211,0.13909462094306946,1.4300650408927431,0.055654840385343164
75,0.5393333333333333,0.05556768733770289,0.7887197732925415,0.5393333435058594,0.1418328881263733,1.427600496626915,0.05556768733770289
76,0.5396666666666666,0.055482469855787905,0.7896175384521484,0.5396666526794434,0.14129814505577087,1.425176867779265,0.055482469855787905
77,0.5413333333333333,0.055398865781248884,0.7904828786849976,0.5413333177566528,0.14421594142913818,1.4227896801968838,0.055398865781248884
78,0.5416666666666666,0.055316785112657446,0.791368305683136,0.5416666865348816,0.14428439736366272,1.4204360601749826,0.055316785112657446
79,0.5433333333333333,0.055236242988959273,0.7922477722167969,0.5433333516120911,0.14603278040885925,1.4181172365837909,0.055236242988959273
80,0.5433333333333333,0.055157159950504915,0.7931097745895386,0.5433333516120911,0.14533765614032745,1.4158308429920927,0.055157159950504915
81,0.5443333333333333,0.055079458162505576,0.7939583659172058,0.5443333387374878,0.14507439732551575,1.4135751774970522,0.055079458162505576
82,0.5443333333333333,0.05500299963069723,0.7947735786437988,0.5443333387374878,0.1445833146572113,1.411346713279156,0.05500299963069723
83,0.5446666666666666,0.05492783230828478,0.7956005334854126,0.5446666479110718,0.14460937678813934,1.409148521879886,0.05492783230828478
84,0.5446666666666666,0.05485376569026328,0.7964068651199341,0.5446666479110718,0.1436804085969925,1.4069757956139586,0.05485376569026328
85,0.545,0.05478093761237378,0.7971916794776917,0.5450000166893005,0.1444959193468094,1.4048312572722739,0.05478093761237378
86,0.5453333333333333,0.05470906237655498,0.798010528087616,0.5453333258628845,0.14442957937717438,1.4027088626902153,0.05470906237655498
87,0.5453333333333333,0.05463826109437232,0.7988296151161194,0.5453333258628845,0.14333438873291016,1.400613358680238,0.05463826109437232
88,0.5463333333333333,0.05456844182249079,0.7996191382408142,0.5463333129882812,0.14499451220035553,1.3985404904852523,0.05456844182249079
89,0.5473333333333333,0.05449949042435656,0.8004113435745239,0.5473333597183228,0.14583493769168854,1.3964880463924814,0.05449949042435656
90,0.549,0.05443142334672999,0.8011696934700012,0.5490000247955322,0.14748410880565643,1.3944569889535294,0.05443142334672999
91,0.549,0.05436413322991513,0.8019146919250488,0.5490000247955322,0.14624722301959991,1.3924445700138173,0.05436413322991513
92,0.5496666666666666,0.054297632914274294,0.8026899099349976,0.5496666431427002,0.14672300219535828,1.3904506855822625,0.054297632914274294
93,0.5503333333333333,0.05423190848941498,0.803467869758606,0.5503333210945129,0.14718559384346008,1.3884752887360594,0.05423190848941498
94,0.5516666666666666,0.054166880376795505,0.8042155504226685,0.5516666769981384,0.14952145516872406,1.3865175748125036,0.054166880376795505
95,0.552,0.05410259423103738,0.8049559593200684,0.5519999861717224,0.1494901031255722,1.384577177306439,0.05410259423103738
96,0.552,0.054038946814042456,0.8056977987289429,0.5519999861717224,0.14928032457828522,1.3826526809245983,0.054038946814042456
97,0.5526666666666666,0.05397599360885772,0.8064450025558472,0.5526666641235352,0.14973342418670654,1.3807448776478464,0.05397599360885772
98,0.5533333333333333,0.05391368713784725,0.807182788848877,0.5533333420753479,0.15091562271118164,1.3788526514743238,0.05391368713784725
99,0.5546666666666666,0.053852010835358434,0.8079060316085815,0.5546666383743286,0.15201720595359802,1.3769759764062597,0.053852010835358434
100,0.556,0.05379092887519522,0.8086403012275696,0.5559999942779541,0.15304061770439148,1.3751159938091928,0.05379092887519522
